Latitude,Longitude,Yield
-17.824921,-52.083715,0.1058448
-17.824976,-52.083685,0.1019552
-17.825031,-52.083656,0.117233
-17.825088,-52.083628,0.0934548
-17.825143,-52.083598,0.105612
-17.825255,-52.083543,0.0923786
-17.82531,-52.083511,0.1159659
-17.825363,-52.083483,0.101742
-17.82542,-52.083453,0.1036768
-17.825503,-52.083411,0.0920676
-17.825558,-52.083383,0.1075468
-17.825643,-52.083345,0.0242985
-17.825728,-52.083306,0.1009533
-17.825755,-52.083293,0.0966926
-17.825981,-52.083186,0.1176809
-17.826065,-52.083145,0.0281057
-17.826121,-52.083116,0.1116344
-17.826286,-52.08303,0.0316262
-17.826426,-52.08296,0.02797
-17.826511,-52.082921,0.1278209
-17.826626,-52.082866,0.1017282
-17.826683,-52.082838,0.028079
-17.826766,-52.082795,0.1047785
-17.826821,-52.082766,0.0318104
-17.827038,-52.08265,0.0976666
-17.827118,-52.082606,0.0939873
-17.827466,-52.082398,0.0986298
-17.8276,-52.082323,0.1103584
-17.827648,-52.082303,0.0272979
-17.82772,-52.082371,0.1876074
-17.82771,-52.082398,0.2738346
-17.827691,-52.082425,0.4456036
-17.827688,-52.08243,1.3954451
-17.827713,-52.082426,4.7593946
-17.827715,-52.082428,3.9351102
-17.827716,-52.082426,8.9881636
-17.82772,-52.082425,3.3556004
-17.827721,-52.08243,2.4063258
-17.827716,-52.08243,1.1697872
-17.827715,-52.082435,1.9983127
-17.82771,-52.082438,2.4607675
-17.827705,-52.082443,3.8486428
-17.827701,-52.082445,1.8966997
-17.827698,-52.082446,5.9122164
-17.827695,-52.082448,3.3768898
-17.82769,-52.082451,2.4628919
-17.827688,-52.082448,2.8798993
-17.827686,-52.082448,8.0995731
-17.827688,-52.082441,4.5541215
-17.827685,-52.08244,8.9859571
-17.827683,-52.082418,4.9952049
-17.827681,-52.082415,8.4446274
-17.827678,-52.082418,11.3632503
-17.827678,-52.08242,49.9190743
-17.82768,-52.082448,2.6789434
-17.827683,-52.082448,1.3446239
-17.82769,-52.082446,1.3479087
-17.827696,-52.082448,0.8181538
-17.827696,-52.082451,3.051571
-17.827695,-52.082451,0.6883154
-17.827671,-52.082466,0.3620791
-17.82763,-52.08248,0.2749547
-17.827575,-52.082503,0.2865757
-17.827515,-52.082525,0.2676722
-17.827431,-52.082566,0.2695627
-17.827401,-52.082581,0.2714529
-17.827345,-52.08261,0.2752336
-17.827288,-52.082638,0.2765973
-17.827201,-52.082678,0.3117444
-17.827173,-52.082691,0.2449879
-17.827115,-52.082718,0.265782
-17.827058,-52.082745,0.2723061
-17.827,-52.082773,0.3016986
-17.826943,-52.082801,0.2781782
-17.826886,-52.08283,0.2577995
-17.82683,-52.08286,0.2939178
-17.826773,-52.082888,0.2825122
-17.826686,-52.08293,0.3091256
-17.82666,-52.082945,0.2800756
-17.826573,-52.082985,0.280901
-17.826516,-52.083011,0.2825325
-17.826458,-52.083036,0.26956
-17.8264,-52.083063,0.2421776
-17.82637,-52.083075,0.291687
-17.826311,-52.083101,0.2582194
-17.826223,-52.08314,0.2492441
-17.826161,-52.083165,0.2624966
-17.826103,-52.083188,0.2667904
-17.826046,-52.08322,0.2601936
-17.825986,-52.083248,0.2749024
-17.825958,-52.083261,0.2759556
-17.82587,-52.083301,0.2678106
-17.825811,-52.083326,0.2506718
-17.825781,-52.08334,0.233087
-17.825725,-52.083368,0.284132
-17.825638,-52.08341,0.2606921
-17.825578,-52.083436,0.2631041
-17.82552,-52.083463,0.2653992
-17.825491,-52.083476,0.2971439
-17.825433,-52.083503,0.2762758
-17.825346,-52.083546,0.2862837
-17.825316,-52.083558,0.2805509
-17.82526,-52.083585,0.2616947
-17.825201,-52.08361,0.2773324
-17.825115,-52.08365,0.2525969
-17.825086,-52.083663,0.2816718
-17.824998,-52.0837,0.2975026
-17.82494,-52.083726,0.2786984
-17.824881,-52.083755,0.2664099
-17.824821,-52.08378,0.2925587
-17.824791,-52.083791,0.326047
-17.82472,-52.08382,0.4946545
-17.824693,-52.083836,0.5280589
-17.824671,-52.08386,0.5732594
-17.824648,-52.083886,0.4709263
-17.824635,-52.083928,0.4037283
-17.824656,-52.083966,0.4133173
-17.82469,-52.083976,0.6103236
-17.824708,-52.083971,0.8141833
-17.824725,-52.083965,1.1507001
-17.824738,-52.083958,0.9156347
-17.824753,-52.08395,1.0827844
-17.824766,-52.083941,0.7820611
-17.82479,-52.083931,0.6525119
-17.824813,-52.08392,1.0797364
-17.824841,-52.083903,1.4085103
-17.82487,-52.083886,2.0832422
-17.8249,-52.083871,2.5634831
-17.824931,-52.083855,3.5264551
-17.824963,-52.083838,4.3360353
-17.824993,-52.083823,4.5659079
-17.825025,-52.083806,4.4455696
-17.825056,-52.083791,5.1330535
-17.825088,-52.083775,5.0811887
-17.82512,-52.08376,5.1258203
-17.825151,-52.083743,4.9048661
-17.825183,-52.083728,5.1401074
-17.825213,-52.083713,5.7546197
-17.825246,-52.083696,5.7128847
-17.825276,-52.083683,5.487416
-17.825308,-52.083668,4.8968393
-17.82534,-52.083651,5.4914565
-17.825371,-52.083636,5.2270934
-17.825403,-52.083621,5.0902969
-17.825433,-52.083606,5.177964
-17.825463,-52.083591,5.2654675
-17.825495,-52.083576,4.7575476
-17.825525,-52.083561,4.7872124
-17.825555,-52.083546,5.9659803
-17.825586,-52.083531,5.7697116
-17.825618,-52.083518,5.9022334
-17.82565,-52.083505,5.5217662
-17.825681,-52.08349,5.1162411
-17.825711,-52.083473,5.3825439
-17.825741,-52.083458,5.7608953
-17.825773,-52.083443,5.7356024
-17.825805,-52.083428,5.8174453
-17.825836,-52.083413,5.7105898
-17.825866,-52.0834,4.9298005
-17.825898,-52.083386,5.3081051
-17.825931,-52.083371,5.3499211
-17.825961,-52.083355,5.2350974
-17.825991,-52.083338,5.4245041
-17.826023,-52.083323,5.4718117
-17.826055,-52.083308,5.4388323
-17.826085,-52.083293,5.6119611
-17.826116,-52.08328,5.4945884
-17.82615,-52.083266,4.67047
-17.82618,-52.083251,4.4922897
-17.826211,-52.083236,4.4258678
-17.826243,-52.083221,5.1773914
-17.826275,-52.083206,4.9400648
-17.826306,-52.083193,5.3545459
-17.826338,-52.083178,4.9137121
-17.82637,-52.083163,5.1585816
-17.826401,-52.083148,5.1635676
-17.826433,-52.083133,4.965874
-17.826465,-52.083118,5.4071254
-17.826495,-52.083101,5.1870626
-17.826526,-52.083086,5.2760006
-17.826556,-52.083071,4.6588771
-17.826588,-52.08306,5.0487511
-17.82662,-52.083045,5.6502857
-17.82665,-52.08303,5.3255571
-17.826681,-52.083016,5.205203
-17.826711,-52.083001,6.142405
-17.826741,-52.082986,5.1425274
-17.826773,-52.082973,4.6377099
-17.826805,-52.082958,5.0960123
-17.826835,-52.082943,5.2590473
-17.826866,-52.082928,4.7731243
-17.826898,-52.082915,4.6701788
-17.82693,-52.0829,5.0334126
-17.826961,-52.082886,5.6706831
-17.826993,-52.082871,5.9606923
-17.827026,-52.082856,5.6828448
-17.827058,-52.082841,5.9210348
-17.82709,-52.082825,5.5872315
-17.827121,-52.08281,5.3258988
-17.827153,-52.082793,5.577123
-17.827185,-52.082778,5.4232366
-17.827218,-52.082761,5.5054509
-17.82725,-52.082748,5.237313
-17.827283,-52.082733,5.6761652
-17.827315,-52.08272,5.9744652
-17.827346,-52.082706,5.9526632
-17.827378,-52.082691,5.2438351
-17.82741,-52.082676,5.1221484
-17.827443,-52.082661,5.5199762
-17.827475,-52.082646,5.7577736
-17.827508,-52.082631,5.0740299
-17.827541,-52.082618,5.2976226
-17.827575,-52.082603,5.0437823
-17.827605,-52.082588,5.4249805
-17.827638,-52.082575,5.6202868
-17.827671,-52.08256,5.9518644
-17.827705,-52.082545,6.1201103
-17.827736,-52.08253,5.2441779
-17.827766,-52.082515,5.6114824
-17.827798,-52.0825,5.8655148
-17.827831,-52.082483,6.1103293
-17.827863,-52.082468,6.6374035
-17.827895,-52.082453,5.8790503
-17.827926,-52.082438,6.4734034
-17.82796,-52.082423,5.4895636
-17.827993,-52.082408,5.6991368
-17.828026,-52.082393,6.1476236
-17.828058,-52.082378,5.2529555
-17.828091,-52.082363,5.863151
-17.828125,-52.082348,5.8649136
-17.828158,-52.082333,5.8792353
-17.82819,-52.082318,6.2460532
-17.82822,-52.082301,5.7780484
-17.828255,-52.082288,5.6812617
-17.828286,-52.082273,5.451235
-17.828318,-52.08226,5.9136307
-17.82835,-52.082246,5.8344118
-17.828383,-52.082231,5.9239547
-17.828415,-52.082218,6.2379129
-17.828446,-52.082201,5.8143253
-17.828478,-52.082185,5.5866506
-17.82851,-52.08217,5.5611286
-17.828543,-52.082155,6.137486
-17.828573,-52.08214,5.3510659
-17.828603,-52.082123,5.091809
-17.828635,-52.08211,5.6671392
-17.828666,-52.082096,5.7935888
-17.828698,-52.082081,6.4810338
-17.828731,-52.082066,6.0957902
-17.828763,-52.08205,6.503677
-17.828795,-52.082036,6.5420714
-17.828828,-52.082021,6.0434763
-17.82886,-52.082006,5.8107846
-17.828891,-52.081993,5.7197706
-17.828923,-52.081978,5.8421417
-17.828956,-52.081963,5.940258
-17.828988,-52.081948,5.5311771
-17.82902,-52.081933,5.3711851
-17.829053,-52.08192,5.5253782
-17.829086,-52.081905,5.246608
-17.829118,-52.08189,5.7666186
-17.82915,-52.081875,5.3651149
-17.829181,-52.081861,5.9236888
-17.829215,-52.081846,6.0477241
-17.829246,-52.081833,6.1470051
-17.829278,-52.081818,5.9270581
-17.82931,-52.081801,5.6073459
-17.829356,-52.08178,6.0767987
-17.829373,-52.081771,5.6234804
-17.82942,-52.08175,6.0710401
-17.829436,-52.081743,6.2088512
-17.829468,-52.081728,6.0938061
-17.829515,-52.081705,5.6311506
-17.82953,-52.081698,5.6436227
-17.82958,-52.081675,5.4315334
-17.829611,-52.08166,5.8364058
-17.829626,-52.081653,6.284534
-17.829675,-52.08163,6.0562784
-17.82969,-52.081621,6.1092964
-17.829721,-52.081606,6.3106817
-17.829768,-52.081585,6.3566337
-17.829783,-52.081576,6.2698203
-17.829831,-52.081555,6.2022129
-17.829846,-52.081546,5.8352482
-17.829895,-52.081525,5.9370799
-17.829926,-52.08151,6.017191
-17.829941,-52.081503,5.9880236
-17.829973,-52.081488,5.6229989
-17.830005,-52.081473,5.6581731
-17.830053,-52.081453,5.3771836
-17.830085,-52.081438,5.8497813
-17.8301,-52.08143,6.6099598
-17.830131,-52.081415,6.0210375
-17.830163,-52.0814,6.1275815
-17.830195,-52.081383,6.1987173
-17.830243,-52.081361,5.8976238
-17.830258,-52.081355,5.7867522
-17.830305,-52.081333,6.5144269
-17.830321,-52.081326,6.2559282
-17.83037,-52.081303,5.7496386
-17.830386,-52.081296,5.9932001
-17.830433,-52.081273,5.9846434
-17.830463,-52.081258,6.1645725
-17.830478,-52.081251,6.020218
-17.830525,-52.081228,6.2272292
-17.830556,-52.081215,6.3075784
-17.830588,-52.0812,6.3098099
-17.830603,-52.081191,6.2969631
-17.830635,-52.081176,5.4838803
-17.830683,-52.081153,6.3165054
-17.830715,-52.081138,5.5667401
-17.830746,-52.081123,5.3960649
-17.830778,-52.081106,5.5032247
-17.830793,-52.0811,6.0467387
-17.830838,-52.081076,6.0495851
-17.83087,-52.081061,5.2744864
-17.830901,-52.081046,5.4981083
-17.830935,-52.081033,5.8070703
-17.830966,-52.081018,6.4567201
-17.830998,-52.081003,6.0845019
-17.83103,-52.080988,6.0360542
-17.831061,-52.080973,6.0508525
-17.831095,-52.080961,5.8608173
-17.831126,-52.080948,6.2341189
-17.831158,-52.080933,5.4603965
-17.831191,-52.080916,5.9553946
-17.831225,-52.0809,5.7875089
-17.831256,-52.080886,5.8630677
-17.831288,-52.080873,5.2895454
-17.83132,-52.080858,5.3773117
-17.831351,-52.080843,5.8387728
-17.831383,-52.080826,5.4420401
-17.831415,-52.080811,5.4897661
-17.831448,-52.080796,5.6996612
-17.83148,-52.080781,6.1606803
-17.831513,-52.080768,5.3667209
-17.831545,-52.080753,5.2635867
-17.831578,-52.080738,5.4362771
-17.831608,-52.080723,5.8608887
-17.831641,-52.080708,5.9780152
-17.831673,-52.080693,6.2522603
-17.831705,-52.080678,6.3476934
-17.831736,-52.080661,6.3859947
-17.831768,-52.080646,5.9577665
-17.8318,-52.080633,6.236157
-17.831833,-52.080618,6.1528114
-17.831865,-52.080603,6.4051111
-17.831898,-52.08059,5.7637643
-17.83193,-52.080575,5.8883365
-17.831963,-52.08056,5.5403093
-17.831995,-52.080546,5.6933296
-17.832028,-52.080531,5.6950059
-17.832063,-52.080516,5.557517
-17.832096,-52.080501,5.3572709
-17.83213,-52.080486,5.1032981
-17.832163,-52.080473,5.3071008
-17.832196,-52.080456,5.2594755
-17.832228,-52.080441,5.6684669
-17.832261,-52.080426,5.949743
-17.832293,-52.080411,5.2278149
-17.832325,-52.080398,5.7062773
-17.832356,-52.080383,5.45647
-17.832388,-52.080368,5.7358793
-17.832418,-52.080353,5.32438
-17.832451,-52.080348,5.5409558
-17.832478,-52.080366,6.5482573
-17.832485,-52.08039,13.4232857
-17.832488,-52.080396,21.1713708
-17.832486,-52.08038,4.4378124
-17.83249,-52.080366,3.2116178
-17.83249,-52.080363,2.3372083
-17.832483,-52.080378,0.6129777
-17.83247,-52.08039,0.5079517
-17.832453,-52.080401,0.404199
-17.832428,-52.080416,0.1826567
-17.832401,-52.080428,0.2116929
-17.832373,-52.080443,0.2776603
-17.832345,-52.080456,0.9351322
-17.832313,-52.080473,2.5138938
-17.832281,-52.08049,4.2887039
-17.83225,-52.080506,5.3097476
-17.832218,-52.080523,4.8835172
-17.832186,-52.08054,5.0973776
-17.832155,-52.080555,4.940877
-17.832121,-52.08057,5.3898547
-17.83209,-52.080585,5.7121971
-17.832058,-52.0806,6.3844085
-17.832026,-52.080616,5.7890103
-17.831995,-52.080631,5.6926142
-17.831963,-52.080646,5.5868273
-17.831931,-52.080661,6.0085291
-17.831898,-52.080676,5.7823318
-17.831866,-52.080691,5.6222376
-17.831835,-52.080706,5.914201
-17.831801,-52.080723,5.5943352
-17.83177,-52.080738,6.273928
-17.83174,-52.080753,5.5220708
-17.831706,-52.080768,5.8291107
-17.831675,-52.080781,5.900561
-17.831643,-52.080796,5.9518311
-17.831611,-52.080813,6.4430965
-17.831578,-52.080828,6.406135
-17.831546,-52.080843,6.2400433
-17.831515,-52.080858,5.9064594
-17.831483,-52.080873,6.6980235
-17.831451,-52.080888,6.2303418
-17.83142,-52.080905,5.8688517
-17.831386,-52.08092,6.6315288
-17.831355,-52.080935,6.4656552
-17.831323,-52.080948,6.39053
-17.831293,-52.080963,6.5452347
-17.831261,-52.080978,5.6267326
-17.83123,-52.080995,6.3277688
-17.831198,-52.081011,6.2572675
-17.831166,-52.081025,5.0923442
-17.831133,-52.081041,4.7978226
-17.831101,-52.081056,5.8620433
-17.83107,-52.081071,6.3322236
-17.831038,-52.081086,6.4996939
-17.831005,-52.0811,6.0875805
-17.830973,-52.081113,5.894757
-17.830941,-52.08113,6.3943805
-17.830908,-52.081143,6.8472147
-17.830876,-52.081156,6.4155667
-17.830845,-52.081173,6.1710479
-17.830811,-52.081186,6.0227698
-17.83078,-52.0812,6.5990078
-17.830748,-52.081213,6.2158618
-17.830716,-52.081228,6.3661146
-17.830685,-52.081243,5.9424125
-17.830651,-52.081256,6.5074694
-17.83062,-52.081271,5.9363881
-17.830588,-52.081285,6.1880226
-17.830555,-52.0813,6.1442621
-17.830523,-52.081313,6.0131368
-17.830491,-52.081328,6.2747947
-17.830458,-52.081343,5.8680437
-17.830426,-52.081358,6.6199689
-17.830393,-52.081373,6.5046133
-17.830361,-52.081386,6.5004188
-17.830328,-52.081401,6.0099756
-17.830296,-52.081415,6.729718
-17.830265,-52.08143,6.5612061
-17.830231,-52.081443,6.5200772
-17.8302,-52.081458,6.7596804
-17.830168,-52.081473,6.9782708
-17.830136,-52.081486,7.1752566
-17.830105,-52.0815,6.6044638
-17.830073,-52.081516,6.7226983
-17.830043,-52.081531,6.591577
-17.830011,-52.081546,6.8687795
-17.82998,-52.081561,6.6928181
-17.829948,-52.081576,5.9606697
-17.829916,-52.081591,6.558824
-17.829885,-52.081606,6.5690854
-17.829853,-52.081623,6.5902448
-17.829823,-52.081636,6.164317
-17.829791,-52.081651,6.3048529
-17.82976,-52.081666,6.3177328
-17.829728,-52.081681,6.3403264
-17.829696,-52.081696,6.744328
-17.829665,-52.081711,6.9330795
-17.829633,-52.081726,6.7357786
-17.829601,-52.081743,6.7170557
-17.829571,-52.081758,6.6151395
-17.82954,-52.081773,6.6075669
-17.829508,-52.081788,6.4186514
-17.829476,-52.081803,6.8037607
-17.829445,-52.081818,6.6402721
-17.829415,-52.081833,6.6746552
-17.829383,-52.08185,6.515912
-17.829351,-52.081865,6.5894575
-17.82932,-52.08188,6.5559853
-17.829288,-52.081895,7.4214339
-17.829256,-52.08191,6.3608337
-17.829225,-52.081926,6.2980677
-17.829193,-52.081941,6.522045
-17.829161,-52.081955,6.5330809
-17.82913,-52.081971,6.834961
-17.829098,-52.081985,6.3698094
-17.829066,-52.082,6.4708998
-17.829035,-52.082015,6.0662513
-17.829003,-52.082028,5.7763822
-17.828971,-52.082043,6.2026698
-17.828925,-52.082066,6.7535552
-17.828908,-52.082073,6.164459
-17.828876,-52.082088,5.7355584
-17.828845,-52.082103,5.7307315
-17.828813,-52.082118,5.8596288
-17.828783,-52.082133,5.6021056
-17.828751,-52.082146,6.0326117
-17.82872,-52.082161,6.5233645
-17.828688,-52.082176,5.8302922
-17.828658,-52.082191,5.7565958
-17.828626,-52.082205,6.2982071
-17.828595,-52.08222,6.224525
-17.828548,-52.082241,6.1131056
-17.828533,-52.082248,5.8505703
-17.828501,-52.082263,6.081615
-17.82847,-52.082278,6.9483364
-17.82844,-52.082293,6.0210375
-17.828406,-52.082306,6.3112345
-17.82836,-52.082326,6.1868395
-17.828343,-52.082333,5.82356
-17.828311,-52.082348,6.2255603
-17.828281,-52.082361,5.696768
-17.828248,-52.082376,6.4016532
-17.828221,-52.082388,14.4595074
-17.828211,-52.082393,96.927551
-17.828213,-52.082395,16.2168535
-17.8282,-52.082403,6.6442038
-17.82817,-52.082416,7.0666671
-17.82814,-52.082431,5.7346393
-17.82811,-52.082445,2.2568239
-17.828078,-52.08246,2.5374081
-17.828046,-52.082473,3.8304302
-17.828016,-52.082486,5.8723956
-17.827996,-52.082495,26.8229108
-17.827995,-52.082496,66.598737
-17.827975,-52.082496,14.3832677
-17.827981,-52.082493,1.9779385
-17.82799,-52.082488,1.019337
-17.828011,-52.082478,3.3483619
-17.828013,-52.082478,0.8399378
-17.828028,-52.08247,0.3737402
-17.828051,-52.082458,0.6906841
-17.828038,-52.082461,0.2928525
-17.828006,-52.082461,0.0459943
-17.827938,-52.082458,0.1090274
-17.827921,-52.082456,0.2927437
-17.827863,-52.082475,0.4331342
-17.827801,-52.082495,0.1977074
-17.82774,-52.082515,0.0978422
-17.82768,-52.082536,0.0978422
-17.82747,-52.082628,0.0976365
-17.827441,-52.08264,0.1520125
-17.82738,-52.082666,0.1371719
-17.827321,-52.082693,0.1469125
-17.827261,-52.082716,0.2388579
-17.827201,-52.082743,0.1992064
-17.828,-52.08242,1.6761647
-17.827996,-52.082426,2.0268344
-17.827986,-52.082435,1.6294138
-17.827983,-52.082441,1.778941
-17.827975,-52.082451,0.9918101
-17.827953,-52.082465,0.4993268
-17.827926,-52.08248,0.4871398
-17.827898,-52.082496,0.4452368
-17.82787,-52.082511,0.6744595
-17.82784,-52.082526,1.9479216
-17.827811,-52.082541,3.8045765
-17.827781,-52.082556,4.374254
-17.827751,-52.082573,5.1889392
-17.827723,-52.082588,5.2294059
-17.827693,-52.082605,5.6834925
-17.827661,-52.08262,5.62244
-17.827631,-52.082638,5.8410362
-17.8276,-52.082653,5.3637955
-17.827568,-52.082668,5.3345361
-17.827536,-52.082685,5.8134096
-17.827506,-52.082698,5.9605878
-17.827475,-52.082713,6.2552436
-17.827445,-52.082728,5.8080649
-17.827411,-52.082745,6.1658675
-17.82738,-52.08276,5.6099523
-17.827348,-52.082775,6.1273516
-17.827316,-52.08279,6.0762714
-17.827283,-52.082805,5.8395965
-17.82725,-52.082821,6.4952521
-17.827218,-52.082838,5.9098737
-17.827185,-52.082853,5.8596074
-17.827153,-52.082868,5.8120528
-17.82712,-52.082883,5.9980308
-17.827088,-52.0829,5.851543
-17.827055,-52.082915,6.2042205
-17.827021,-52.08293,6.5310439
-17.82699,-52.082946,5.7269329
-17.826956,-52.08296,6.0063784
-17.826923,-52.082976,5.9205327
-17.826891,-52.08299,6.2058411
-17.826858,-52.083005,5.9999264
-17.826825,-52.08302,6.2335489
-17.826793,-52.083033,5.8006181
-17.82676,-52.083048,5.7320594
-17.826728,-52.083063,6.3321181
-17.826695,-52.083078,5.8668056
-17.826663,-52.083093,5.9962835
-17.826631,-52.083108,5.3130681
-17.8266,-52.083123,6.3216384
-17.826568,-52.083138,5.956307
-17.826536,-52.083153,5.644182
-17.826503,-52.083168,5.8127962
-17.826471,-52.083183,6.0496478
-17.826438,-52.083198,5.3690384
-17.826406,-52.083213,5.5348369
-17.826375,-52.083228,5.6815859
-17.826341,-52.083243,5.5393652
-17.826308,-52.083258,5.883805
-17.826276,-52.083273,5.3252141
-17.826245,-52.083288,5.8260457
-17.826213,-52.083301,5.6872057
-17.82618,-52.083316,6.0299153
